wavelength_nm,intensity
613.600000,0.000626
613.800000,0.000672
614.000000,0.000666
614.200000,0.000655
614.400000,0.000655
614.600000,0.000689
614.800000,0.000695
615.000000,0.000672
615.200000,0.000626
615.400000,0.000631
615.600000,0.000655
615.800000,0.000620
616.000000,0.000643
616.200000,0.000684
616.400000,0.000713
616.600000,0.000689
616.800000,0.000631
617.000000,0.000660
617.200000,0.000591
617.400000,0.000608
617.600000,0.000585
617.800000,0.000631
618.000000,0.000684
618.200000,0.000608
618.400000,0.000608
618.600000,0.000603
618.800000,0.000591
619.000000,0.000527
619.200000,0.000510
619.400000,0.000545
619.600000,0.000527
619.800000,0.000550
620.000000,0.000539
620.200000,0.000562
620.400000,0.000533
620.600000,0.000568
620.800000,0.000585
621.000000,0.000533
621.200000,0.000550
621.400000,0.000574
621.600000,0.000510
621.800000,0.000492
622.000000,0.000481
622.200000,0.000510
622.400000,0.000498
622.600000,0.000475
622.800000,0.000533
623.000000,0.000550
623.200000,0.000527
623.400000,0.000545
623.600000,0.000568
623.800000,0.000545
624.000000,0.000550
624.200000,0.000516
624.400000,0.000556
624.600000,0.000562
624.800000,0.000521
625.000000,0.000568
625.200000,0.000545
625.400000,0.000562
625.600000,0.000545
625.800000,0.000527
626.000000,0.000498
626.200000,0.000469
626.400000,0.000469
626.600000,0.000487
626.800000,0.000452
627.000000,0.000487
627.200000,0.000510
627.400000,0.000463
627.600000,0.000446
627.800000,0.000469
628.000000,0.000498
628.200000,0.000487
628.400000,0.000521
628.600000,0.000487
628.800000,0.000475
629.000000,0.000481
629.200000,0.000498
629.400000,0.000516
629.600000,0.000481
629.800000,0.000492
630.000000,0.000492
630.200000,0.000539
630.400000,0.000487
630.600000,0.000458
630.800000,0.000504
631.000000,0.000579
631.200000,0.000556
631.400000,0.000603
631.600000,0.000614
631.800000,0.000666
632.000000,0.000713
632.200000,0.000753
632.400000,0.000782
632.600000,0.000904
632.800000,0.000996
633.000000,0.001210
633.200000,0.001310
633.400000,0.001330
633.600000,0.001450
633.800000,0.001620
634.000000,0.001710
634.200000,0.001850
634.400000,0.001910
634.600000,0.002040
634.800000,0.002170
635.000000,0.002310
635.200000,0.002410
635.400000,0.002530
635.600000,0.002700
635.800000,0.002830
636.000000,0.002800
636.200000,0.002870
636.400000,0.002820
636.600000,0.003000
636.800000,0.002980
637.000000,0.003040
637.200000,0.003080
637.400000,0.003100
637.600000,0.003120
637.800000,0.003110
638.000000,0.002910
638.200000,0.002780
638.400000,0.002640
638.600000,0.002690
638.800000,0.002490
639.000000,0.002330
639.200000,0.002200
639.400000,0.002090
639.600000,0.001930
639.800000,0.001810
640.000000,0.001630
640.200000,0.001540
640.400000,0.001400
640.600000,0.001320
640.800000,0.001190
641.000000,0.001100
641.200000,0.001070
641.400000,0.000962
641.600000,0.000828
641.800000,0.000782
642.000000,0.000707
642.200000,0.000608
642.400000,0.000585
642.600000,0.000556
642.800000,0.000498
643.000000,0.000481
643.200000,0.000423
643.400000,0.000417
643.600000,0.000411
643.800000,0.000394
644.000000,0.000382
644.200000,0.000394
644.400000,0.000394
644.600000,0.000394
644.800000,0.000365
645.000000,0.000377
645.200000,0.000365
645.400000,0.000388
645.600000,0.000348
645.800000,0.000342
646.000000,0.000348
646.200000,0.000388
646.400000,0.000400
646.600000,0.000406
646.800000,0.000377
647.000000,0.000411
647.200000,0.000377
647.400000,0.000388
647.600000,0.000348
647.800000,0.000353
648.000000,0.000319
648.200000,0.000348
648.400000,0.000313
648.600000,0.000330
648.800000,0.000359
649.000000,0.000330
649.200000,0.000342
649.400000,0.000342
649.600000,0.000301
649.800000,0.000307
650.000000,0.000324
650.200000,0.000348
650.400000,0.000313
650.600000,0.000330
650.800000,0.000324
651.000000,0.000330
651.200000,0.000330
651.400000,0.000330
651.600000,0.000353
651.800000,0.000377
652.000000,0.000394
652.200000,0.000371
652.400000,0.000365
652.600000,0.000348
652.800000,0.000319
653.000000,0.000301
653.200000,0.000278
653.400000,0.000295
653.600000,0.000284
653.800000,0.000313
654.000000,0.000324
654.200000,0.000307
654.400000,0.000319
654.600000,0.000324
654.800000,0.000307
655.000000,0.000319
655.200000,0.000290
655.400000,0.000307
655.600000,0.000301
655.800000,0.000307
656.000000,0.000324
656.200000,0.000307
656.400000,0.000301
656.600000,0.000348
656.800000,0.000319
657.000000,0.000324
657.200000,0.000336
657.400000,0.000330
657.600000,0.000324
657.800000,0.000301
658.000000,0.000301
658.200000,0.000295
658.400000,0.000295
658.600000,0.000324
658.800000,0.000348
659.000000,0.000319
659.200000,0.000324
659.400000,0.000342
659.600000,0.000324
659.800000,0.000307
660.000000,0.000342
660.200000,0.000353
660.400000,0.000342
660.600000,0.000301
660.800000,0.000295
661.000000,0.000266
661.200000,0.000284
661.400000,0.000301
661.600000,0.000313
661.800000,0.000278
662.000000,0.000284
662.200000,0.000313
662.400000,0.000290
662.600000,0.000266
662.800000,0.000278
663.000000,0.000272
663.200000,0.000301
663.400000,0.000290
663.600000,0.000295
663.800000,0.000290
664.000000,0.000290
664.200000,0.000255
664.400000,0.000255
664.600000,0.000266
664.800000,0.000243
665.000000,0.000232
665.200000,0.000238
665.400000,0.000272
665.600000,0.000301
665.800000,0.000342
666.000000,0.000319
666.200000,0.000272
666.400000,0.000249
666.600000,0.000261
666.800000,0.000278
667.000000,0.000290
667.200000,0.000307
667.400000,0.000319
667.600000,0.000301
667.800000,0.000301
668.000000,0.000284
668.200000,0.000278
668.400000,0.000272
668.600000,0.000278
668.800000,0.000284
669.000000,0.000295
669.200000,0.000261
669.400000,0.000238
669.600000,0.000255
669.800000,0.000255
670.000000,0.000243
670.200000,0.000278
670.400000,0.000272
670.600000,0.000266
670.800000,0.000266
671.000000,0.000272
671.200000,0.000255
671.400000,0.000295
671.600000,0.000266
671.800000,0.000284
672.000000,0.000284
672.200000,0.000266
672.400000,0.000266
672.600000,0.000255
672.800000,0.000232
673.000000,0.000238
673.200000,0.000238
673.400000,0.000272
673.600000,0.000266
673.800000,0.000261
674.000000,0.000220
674.200000,0.000238
674.400000,0.000238
674.600000,0.000255
674.800000,0.000243
675.000000,0.000243
675.200000,0.000214
675.400000,0.000238
675.600000,0.000209
675.800000,0.000238
676.000000,0.000232
676.200000,0.000238
676.400000,0.000232
676.600000,0.000232
676.800000,0.000214
677.000000,0.000226
677.200000,0.000214
677.400000,0.000220
677.600000,0.000220
677.800000,0.000243
678.000000,0.000255
678.200000,0.000290
678.400000,0.000301
678.600000,0.000272
678.800000,0.000243
679.000000,0.000243
679.200000,0.000249
679.400000,0.000255
679.600000,0.000255
679.800000,0.000261
680.000000,0.000278
680.200000,0.000261
680.400000,0.000232
680.600000,0.000238
680.800000,0.000220
681.000000,0.000209
681.200000,0.000226
681.400000,0.000238
681.600000,0.000272
681.800000,0.000249
682.000000,0.000238
682.200000,0.000266
682.400000,0.000243
682.600000,0.000226
682.800000,0.000220
683.000000,0.000226
683.200000,0.000238
683.400000,0.000243
683.600000,0.000226
683.800000,0.000226
684.000000,0.000214
684.200000,0.000214
684.400000,0.000214
684.600000,0.000214
684.800000,0.000220
685.000000,0.000226
685.200000,0.000232
685.400000,0.000261
685.600000,0.000261
685.800000,0.000272
686.000000,0.000301
686.200000,0.000272
686.400000,0.000255
686.600000,0.000272
686.800000,0.000272
687.000000,0.000290
687.200000,0.000307
687.400000,0.000295
687.600000,0.000272
687.800000,0.000266
688.000000,0.000272
688.200000,0.000266
688.400000,0.000238
688.600000,0.000238
688.800000,0.000243
689.000000,0.000290
689.200000,0.000272
689.400000,0.000266
689.600000,0.000255
689.800000,0.000243
690.000000,0.000209
690.200000,0.000261
690.400000,0.000307
690.600000,0.000307
690.800000,0.000319
691.000000,0.000336
691.200000,0.000342
691.400000,0.000348
691.600000,0.000348
691.800000,0.000324
692.000000,0.000313
692.200000,0.000348
692.400000,0.000353
692.600000,0.000365
692.800000,0.000336
693.000000,0.000330
693.200000,0.000365
693.400000,0.000377
693.600000,0.000365
693.800000,0.000388
694.000000,0.000429
694.200000,0.000400
694.400000,0.000429
694.600000,0.000394
694.800000,0.000417
695.000000,0.000423
695.200000,0.000417
695.400000,0.000417
695.600000,0.000429
695.800000,0.000469
696.000000,0.000498
696.200000,0.000498
696.400000,0.000481
696.600000,0.000481
696.800000,0.000516
697.000000,0.000510
697.200000,0.000487
697.400000,0.000469
697.600000,0.000521
697.800000,0.000498
698.000000,0.000487
698.200000,0.000510
698.400000,0.000498
698.600000,0.000545
698.800000,0.000579
699.000000,0.000608
699.200000,0.000626
699.400000,0.000614
699.600000,0.000655
699.800000,0.000660
700.000000,0.000655
700.200000,0.000684
700.400000,0.000718
700.600000,0.000782
700.800000,0.000747
701.000000,0.000782
701.200000,0.000788
701.400000,0.000805
701.600000,0.000863
701.800000,0.000881
702.000000,0.000892
702.200000,0.000985
702.400000,0.000985
702.600000,0.000991
702.800000,0.000985
703.000000,0.000979
703.200000,0.000933
703.400000,0.000991
703.600000,0.000991
703.800000,0.001050
704.000000,0.001090
704.200000,0.001140
704.400000,0.001110
704.600000,0.001180
704.800000,0.001180
705.000000,0.001210
705.200000,0.001250
705.400000,0.001270
705.600000,0.001290
705.800000,0.001320
706.000000,0.001390
706.200000,0.001440
706.400000,0.001500
706.600000,0.001460
706.800000,0.001490
707.000000,0.001490
707.200000,0.001560
707.400000,0.001510
707.600000,0.001580
707.800000,0.001640
708.000000,0.001630
708.200000,0.001730
708.400000,0.001770
708.600000,0.001800
708.800000,0.001860
709.000000,0.001880
709.200000,0.001930
709.400000,0.001960
709.600000,0.002020
709.800000,0.002090
710.000000,0.002110
710.200000,0.002280
710.400000,0.002250
710.600000,0.002290
710.800000,0.002440
711.000000,0.002600
711.200000,0.002670
711.400000,0.002680
711.600000,0.002780
711.800000,0.002850
712.000000,0.002930
712.200000,0.003020
712.400000,0.003130
712.600000,0.003190
712.800000,0.003230
713.000000,0.003460
713.200000,0.003490
713.400000,0.003560
713.600000,0.003550
713.800000,0.003600
714.000000,0.003620
714.200000,0.003820
714.400000,0.003840
714.600000,0.003990
714.800000,0.004000
715.000000,0.004070
715.200000,0.004100
715.400000,0.004080
715.600000,0.004080
715.800000,0.004250
716.000000,0.004330
716.200000,0.004380
716.400000,0.004500
716.600000,0.004700
716.800000,0.004880
717.000000,0.004880
717.200000,0.004900
717.400000,0.004980
717.600000,0.004940
717.800000,0.005100
718.000000,0.005430
718.200000,0.005360
718.400000,0.005450
718.600000,0.005740
718.800000,0.005760
719.000000,0.005940
719.200000,0.006070
719.400000,0.006150
719.600000,0.006230
719.800000,0.006290
720.000000,0.006510
720.200000,0.006570
720.400000,0.006760
720.600000,0.006950
720.800000,0.006880
721.000000,0.006930
721.200000,0.007130
721.400000,0.007360
721.600000,0.007380
721.800000,0.007380
722.000000,0.007730
722.200000,0.007660
722.400000,0.007830
722.600000,0.007970
722.800000,0.008020
723.000000,0.008050
723.200000,0.008370
723.400000,0.008560
723.600000,0.008390
723.800000,0.008520
724.000000,0.008680
724.200000,0.008630
724.400000,0.008620
724.600000,0.008790
724.800000,0.009010
725.000000,0.009210
725.200000,0.009420
725.400000,0.009350
725.600000,0.009290
725.800000,0.009490
726.000000,0.009550
726.200000,0.009720
726.400000,0.009870
726.600000,0.010030
726.800000,0.010110
727.000000,0.010070
727.200000,0.010160
727.400000,0.010230
727.600000,0.010330
727.800000,0.010310
728.000000,0.010630
728.200000,0.010860
728.400000,0.011000
728.600000,0.011110
728.800000,0.011170
729.000000,0.011130
729.200000,0.011560
729.400000,0.011550
729.600000,0.011530
729.800000,0.011650
730.000000,0.011820
730.200000,0.011610
730.400000,0.011550
730.600000,0.011800
730.800000,0.011890
731.000000,0.011770
731.200000,0.012090
731.400000,0.012140
731.600000,0.012340
731.800000,0.012430
732.000000,0.012370
732.200000,0.012390
732.400000,0.012520
732.600000,0.012490
732.800000,0.012390
733.000000,0.012150
733.200000,0.012210
733.400000,0.012330
733.600000,0.012350
733.800000,0.012720
734.000000,0.012610
734.200000,0.012690
734.400000,0.012760
734.600000,0.012840
734.800000,0.012900
735.000000,0.012840
735.200000,0.012950
735.400000,0.012940
735.600000,0.012690
735.800000,0.013130
736.000000,0.013360
736.200000,0.013490
736.400000,0.013480
736.600000,0.013460
736.800000,0.013660
737.000000,0.013410
737.200000,0.013270
737.400000,0.013200
737.600000,0.013370
737.800000,0.013380
738.000000,0.013190
738.200000,0.013260
738.400000,0.013430
738.600000,0.013320
738.800000,0.013480
739.000000,0.013350
739.200000,0.013430
739.400000,0.013600
739.600000,0.013700
739.800000,0.013450
740.000000,0.013370
740.200000,0.013130
740.400000,0.013250
740.600000,0.013180
740.800000,0.013410
741.000000,0.013390
741.200000,0.013600
741.400000,0.013360
741.600000,0.013300
741.800000,0.013420
742.000000,0.013220
742.200000,0.013420
742.400000,0.013500
742.600000,0.013460
742.800000,0.013480
743.000000,0.013230
743.200000,0.013120
743.400000,0.013150
743.600000,0.013140
743.800000,0.013210
744.000000,0.013200
744.200000,0.013000
744.400000,0.012860
744.600000,0.012720
744.800000,0.012650
745.000000,0.012730
745.200000,0.012570
745.400000,0.012400
745.600000,0.012270
745.800000,0.012530
746.000000,0.012500
746.200000,0.012690
746.400000,0.012660
746.600000,0.012690
746.800000,0.012480
747.000000,0.012370
747.200000,0.012210
747.400000,0.012290
747.600000,0.012180
747.800000,0.012280
748.000000,0.012090
748.200000,0.012120
748.400000,0.011990
748.600000,0.011990
748.800000,0.012050
749.000000,0.012100
749.200000,0.012220
749.400000,0.012260
749.600000,0.012310
749.800000,0.012110
750.000000,0.012060
