wavelength_nm,n,k
450.708006,2.465801,0.733355
451.052443,2.466535,0.733088
451.397407,2.467283,0.732819
451.742899,2.468045,0.732550
452.088920,2.468820,0.732279
452.435472,2.469608,0.732006
452.782555,2.470410,0.731731
453.130171,2.471226,0.731454
453.478322,2.472055,0.731174
453.827008,2.472897,0.730891
454.176230,2.473753,0.730606
454.525991,2.474623,0.730317
454.876290,2.475506,0.730025
455.227130,2.476403,0.729729
455.578512,2.477313,0.729428
455.930436,2.478238,0.729124
456.282905,2.479175,0.728815
456.635919,2.480127,0.728501
456.989479,2.481092,0.728183
457.343588,2.482070,0.727859
457.698245,2.483063,0.727529
458.053454,2.484069,0.727194
458.409214,2.485088,0.726852
458.765527,2.486122,0.726504
459.122394,2.487169,0.726150
459.479817,2.488230,0.725789
459.837797,2.489305,0.725420
460.196335,2.490393,0.725045
460.555433,2.491495,0.724661
460.915091,2.492610,0.724270
461.275312,2.493738,0.723871
461.636096,2.494880,0.723463
461.997445,2.496034,0.723046
462.359360,2.497202,0.722621
462.721843,2.498383,0.722186
463.084894,2.499576,0.721742
463.448516,2.500783,0.721287
463.812709,2.502001,0.720823
464.177475,2.503233,0.720348
464.542815,2.504477,0.719863
464.908731,2.505733,0.719367
465.275223,2.507001,0.718859
465.642294,2.508282,0.718340
466.009945,2.509575,0.717809
466.378176,2.510879,0.717266
466.746990,2.512196,0.716711
467.116388,2.513524,0.716143
467.486371,2.514864,0.715562
467.856940,2.516215,0.714968
468.228097,2.517578,0.714361
468.599844,2.518953,0.713739
468.972182,2.520338,0.713104
469.345111,2.521734,0.712455
469.718634,2.523141,0.711791
470.092753,2.524558,0.711112
470.467467,2.525985,0.710418
470.842780,2.527422,0.709709
471.218692,2.528869,0.708985
471.595204,2.530325,0.708245
471.972319,2.531790,0.707489
472.350037,2.533264,0.706717
472.728361,2.534747,0.705928
473.107290,2.536239,0.705122
473.486828,2.537738,0.704300
473.866976,2.539246,0.703460
474.247734,2.540762,0.702603
474.629104,2.542285,0.701728
475.011089,2.543816,0.700835
475.393689,2.545353,0.699924
475.776905,2.546898,0.698994
476.160740,2.548449,0.698046
476.545195,2.550006,0.697078
476.930271,2.551570,0.696091
477.315970,2.553140,0.695085
477.702293,2.554715,0.694059
478.089242,2.556296,0.693013
478.476819,2.557881,0.691947
478.865024,2.559471,0.690862
